elapsedDistance,engineSpeed,torque,brakePosition
6081.785138519674,1912.915207,102.4022074,0.0
6082.285042950985,1912.064524,102.4745154,0.0
6082.784947382296,1911.330539,102.5369042,0.0
6083.284851813608,1910.693742,102.5910319,0.0
6083.784756244919,1910.138883,102.638195,0.0
6084.2846606762305,1909.653752,102.6794311,0.0
6084.784565107542,1909.228397,102.7155863,0.0
6085.284469538853,1908.854589,102.7473599,0.0
6085.784373970165,1908.525446,102.7753371,0.0
6086.284278401476,1908.235157,102.8000116,0.0
6086.784182832787,1907.978782,102.8218036,0.0
6087.284087264099,1907.752088,102.8410725,0.0
6087.78399169541,1907.551436,102.858128,0.0
6088.283896126722,1907.373676,102.8732375,0.0
6088.783800558032,1907.216077,102.8866334,0.0
6089.283704989344,1908.631399,102.7663311,0.0
6089.783609420656,1911.474957,102.5246287,0.0
6090.283513851967,1914.148858,102.2973471,0.0
6090.7834182832785,1916.65929,102.0839603,0.0
6091.28332271459,1919.012496,101.8839378,0.0
6091.783227145901,1921.214761,101.6967453,0.0
6092.283131577213,1923.272398,101.5218462,0.0
6092.783036008524,1925.191736,101.3587024,0.0
6093.282940439835,1926.979103,101.2067762,0.0
6093.782844871147,1928.640809,101.0655313,0.0
6094.282749302458,1930.183123,100.9344346,0.0
6094.78265373377,1931.612259,100.812958,0.0
6095.28255816508,1932.934355,100.7005798,0.0
6095.782462596392,1934.155449,100.5967869,0.0
6096.282367027704,1935.281462,100.5010757,0.0
6096.782271459015,1936.318181,100.4129546,0.0
6097.2821758903265,1926.755798,101.2257571,29.83412038
6097.782080321637,1910.930323,102.5709225,34.72177766
6098.281984752949,1893.085919,104.0876969,39.35359758
6098.781889184261,1881.61772,105.0624938,0.0
6099.281793615572,1878.63032,105.3164228,0.0
6099.781698046883,1876.742872,105.4768559,0.0
6100.281602478194,1875.252893,105.6035041,0.0
6100.781506909506,1874.032312,105.7072535,0.0
6101.281411340818,1873.012558,105.7939325,0.0
6101.781315772128,1872.149872,105.8672609,0.0
6102.28122020344,1871.413676,105.9298375,0.0
6102.781124634752,1870.781377,105.983583,0.0
6103.281029066063,1870.235631,106.0299714,0.0
6103.7809334973745,1869.762762,106.0701652,0.0
6104.280837928685,1869.351759,106.1051005,0.0
6104.780742359997,1868.993617,106.1355425,0.0
6105.280646791309,1868.680879,106.1621253,0.0
6105.78055122262,1868.407308,106.1853788,0.0
6106.280455653931,1868.167642,106.2057504,0.0
6106.780360085242,1867.957416,106.2236196,0.0
6107.280264516554,1867.772814,106.2393108,0.0
6107.780168947866,1875.959359,105.5434545,0.0
6108.280073379176,1892.364792,104.1489927,0.0
6108.779977810488,1908.594013,102.7695089,0.0
6109.279882241799,1924.651583,101.4046154,0.0
6109.779786673111,1940.541861,100.0539418,0.0
6110.279691104422,1956.269019,98.71713335,0.0
6110.779595535733,1971.837057,97.39385018,0.0
6111.279499967045,1987.249804,96.08376662,0.0
6111.779404398356,2002.510939,94.92140761,0.0
6112.279308829668,2017.623989,94.44836915,0.0
6112.779213260979,1980.739123,96.63717454,100.0
6113.27911769229,1957.914143,98.57729783,0.0
6113.779022123602,1955.629174,98.77152017,0.0
6114.278926554914,1953.855848,98.92225288,0.0
6114.778830986224,1952.400515,99.04595624,0.0
6115.278735417536,1951.176198,99.15002316,0.0
6115.778639848847,1950.130961,99.23886832,0.0
6116.278544280159,1949.229728,99.31547314,0.0
6116.77844871147,1948.447074,99.3819987,0.0
6117.278353142781,1947.7637,99.44008551,0.0
6117.778257574093,1947.164472,99.49101991,0.0
6118.278162005404,1946.637235,99.53583503,0.0
6118.778066436716,1946.172047,99.57537597,0.0
6119.277970868027,1945.760659,99.61034401,0.0
6119.777875299338,1945.396142,99.64132795,0.0
6120.27777973065,1945.072627,99.66882674,0.0
6120.777684161961,1944.785099,99.69326656,0.0
6121.277588593272,1944.529249,99.71501384,0.0
6121.777493024584,1944.301349,99.73438531,0.0
6122.277397455895,1944.098164,99.75165608,0.0
6122.777301887207,1951.870931,99.09097084,0.0
6123.2772063185175,1967.483237,97.76392484,0.0
6123.777110749829,1982.939194,96.45016849,0.0
6124.277015181141,1998.242521,95.1493857,0.0
6124.776919612452,2013.396788,94.58068055,0.0
6125.276824043764,2028.405422,94.1109103,0.0
6125.776728475075,2043.271718,93.64559523,0.0
6126.276632906386,2057.998845,93.18463614,0.0
6126.776537337698,2072.589853,92.7279376,0.0
6127.276441769009,2087.047677,92.2754077,0.0
6127.77634620032,2101.375146,91.82695792,0.0
6128.276250631632,2115.574987,91.38250291,0.0
6128.776155062943,2129.64983,90.94196032,0.0
6129.276059494255,2143.602213,90.50525074,0.0
6129.7759639255655,2157.434587,90.07229743,0.0
6130.275868356877,2171.149319,89.64302631,0.0
6130.775772788189,2184.748698,89.21736575,0.0
6131.2756772195,2154.617909,90.16045945,100.0
6131.775581650812,2133.308402,90.82744703,0.0
6132.275486082122,2130.81905,90.90536373,0.0
6132.775390513434,2128.813005,90.96815295,0.0
6133.275294944746,2127.114722,91.02130922,0.0
6133.775199376057,2125.645032,91.06731051,0.0
6134.275103807368,2124.356325,91.10764702,0.0
6134.775008238679,2123.21618,91.14333356,0.0
6135.274912669991,2122.200876,91.17511259,0.0
6135.774817101303,2121.292223,91.20355343,0.0
6136.2747215326135,2120.475803,91.22910736,0.0
6136.774625963925,2119.739903,91.25214103,0.0
6137.274530395237,2119.074824,91.27295802,0.0
6137.774434826548,2118.472412,91.29181349,0.0
6138.2743392578595,2117.925733,91.30892456,0.0
6138.77424368917,2117.428824,91.3244778,0.0
6139.274148120482,2116.976522,91.33863488,0.0
6139.774052551794,2116.564316,91.35153691,0.0
6140.273956983105,2116.18825,91.36330779,0.0
6140.773861414416,2115.844829,91.37405686,0.0
6141.273765845727,2115.530957,91.38388106,0.0
6141.773670277039,2115.243877,91.39286666,0.0
6142.273574708351,2114.981127,91.40109074,0.0
6142.7734791396615,2114.740501,91.40862231,0.0
6143.273383570973,2114.52002,91.41552338,0.0
6143.773288002284,2121.47475,91.19784032,0.0
6144.273192433596,2135.498089,90.75890982,0.0
6144.7730968649075,2149.400003,90.32377992,0.0
6145.273001296218,2163.182907,89.89237501,0.0
6145.77290572753,2176.849136,89.46462204,0.0
6146.272810158841,2190.400946,89.0404504,0.0
6146.772714590153,2203.840518,88.61979179,0.0
6147.272619021464,2217.169964,88.20258012,0.0
6147.772523452775,2211.763067,88.37181601,100.0
6148.272427884087,2173.585029,89.56678859,100.0
6148.772332315399,2134.802833,90.78067134,100.0
6149.2722367467095,2095.382353,92.01453236,100.0
6149.772141178021,2055.286227,93.2695411,100.0
6150.272045609332,2014.473408,94.54698234,100.0
6150.771950040644,1972.898634,97.30361612,100.0
6151.2718544719555,1930.5118,100.906497,0.0
6151.771758903266,1927.490371,101.1633185,0.0
6152.271663334578,1925.538155,101.3292568,0.0
6152.771567765889,1923.979138,101.4617733,0.0
6153.271472197201,1922.688782,101.5714535,0.0
6153.771376628512,1921.600247,101.663979,0.0
6154.271281059823,1920.670746,101.7429866,0.0
6154.771185491135,1919.870273,101.8110268,0.0
6155.271089922446,1919.176569,101.8699917,0.0
6155.7709943537575,1918.572477,101.9213395,0.0
6156.270898785069,1918.044403,101.9662257,0.0
6156.77080321638,1917.581352,102.0055851,0.0
6157.270707647692,1917.174285,102.0401858,0.0
6157.770612079003,1916.815676,102.0706675,0.0
6158.270516510314,1916.499196,102.0975683,0.0
6158.770420941626,1916.219475,102.1213447,0.0
6159.270325372937,1915.971924,102.1423864,0.0
6159.770229804249,1915.752603,102.1610287,0.0
6160.27013423556,1915.558107,102.1775609,0.0
6160.770038666871,1915.385484,102.1922339,0.0
6161.269943098183,1915.232163,102.2052661,0.0
6161.769847529494,1915.095901,102.2168484,0.0
6162.2697519608055,1914.974734,102.2271476,0.0
6162.769656392117,1914.866937,102.2363104,0.0
6163.269560823428,1914.770994,102.2444655,0.0
6163.76946525474,1914.68557,102.2517265,0.0
6164.269369686051,1930.679382,100.8922525,0.0
6164.769274117362,1946.507501,99.54686244,0.0
6165.269178548674,1962.174032,98.21520725,0.0
6165.769082979985,1943.392315,99.81165326,100.0
6166.268987411297,1900.405831,103.4655044,100.0
6166.768891842607,1856.508879,107.1967452,100.0
6167.268796273919,1811.634031,111.0111074,100.0
6167.768700705231,1765.705283,114.9150509,0.0
6168.268605136542,1762.796644,115.1622852,0.0
6168.7685095678535,1761.06779,115.3092379,0.0
6169.268413999165,1759.74523,115.4216554,0.0
6169.768318430476,1758.692003,115.5111798,0.0
6170.268222861788,1757.83531,115.5839986,0.0
6170.768127293099,1757.129129,115.6440241,0.0
6171.26803172441,1756.541642,115.6939605,0.0
6171.767936155722,1756.049615,115.7357827,0.0
6172.267840587033,1755.635445,115.7709872,0.0
6172.767745018345,1755.285436,115.8007379,0.0
6173.267649449655,1754.988726,115.8259583,0.0
6173.767553880967,1754.736566,115.8473919,0.0
6174.267458312279,1754.521828,115.8656446,0.0
6174.76736274359,1754.338651,115.8812146,0.0
6175.2672671749015,1754.18218,115.8945147,0.0
6175.767171606212,1754.048366,115.9058889,0.0
6176.267076037524,1753.933817,115.9156256,0.0
6176.766980468836,1753.835679,115.9239673,0.0
6177.266884900147,1753.751543,115.9311188,0.0
6177.766789331458,1762.64708,115.1749982,0.0
6178.266693762769,1780.349659,113.670279,0.0
6178.766598194081,1797.839795,112.1836175,0.0
6179.266502625393,1815.123751,110.7144812,0.0
6179.766407056703,1832.207481,109.2623641,0.0
6180.266311488015,1849.09665,107.8267847,0.0
6180.766215919327,1865.796653,106.4072845,0.0
6181.266120350638,1882.312634,105.0034261,0.0
6181.766024781949,1898.6495,103.6147925,0.0
6182.26592921326,1899.977254,103.5019334,100.0
6182.765833644572,1856.070996,107.2339654,100.0
6183.265738075884,1811.186135,111.0491785,100.0
6183.765642507195,1765.246578,114.9540409,100.0
6184.265546938506,1718.166033,118.9558872,34.8631678
6184.765451369817,1699.202618,120.5677775,34.7124318
6185.265355801129,1680.137972,122.1882724,34.51602775
6185.765260232441,1660.99037,123.8158186,34.26208315
6186.265164663751,1641.784767,125.4482948,33.93475862
6186.765069095063,1622.555217,127.0828065,33.51249897
6187.264973526374,1603.348398,128.7153862,32.96524333
6187.764877957686,1584.228889,130.3405444,32.24974788
6188.264782388997,1565.287438,131.9505678,31.30122794
6188.764686820308,1546.654594,133.5343595,30.01710052
6189.26459125162,1528.525031,135.0753724,28.22137791
6189.764495682931,1511.206079,136.5474833,25.57133985
6190.264400114243,1495.23439,137.9050768,21.22228467
6190.764304545554,1481.786034,139.0481871,10.89215232
6191.264208976865,1475.398824,139.5911,0.0
6191.764113408177,1472.677433,139.8224182,0.0
6192.264017839489,1471.388956,139.9319387,0.0
6192.763922270799,1470.51123,140.0065454,0.0
6193.263826702111,1469.883527,140.0599002,0.0
6193.763731133422,1469.423416,140.0990096,0.0
6194.263635564734,1469.081115,140.1281052,0.0
6194.763539996045,1468.82398,140.1499617,0.0
6195.263444427356,1468.62953,140.16649,0.0
6195.763348858668,1468.481786,140.1790482,0.0
6196.263253289979,1468.369144,140.1886228,0.0
6196.763157721291,1479.32572,139.2573138,0.0
6197.263062152602,1501.052304,137.4105542,0.0
6197.762966583913,1522.421097,135.5942067,0.0
6198.262871015225,1543.447205,133.8069876,0.0
6198.762775446536,1564.144676,132.0477025,0.0
6199.262679877847,1584.526603,130.3152387,0.0
6199.762584309159,1604.605213,128.6085569,0.0
6200.26248874047,1624.391945,126.9266846,0.0
6200.762393171782,1643.89752,125.2687108,0.0
6201.2622976030925,1663.132003,123.6337797,0.0
6201.762202034404,1682.104857,122.0210871,0.0
6202.262106465716,1700.824996,120.4298754,0.0
6202.762010897027,1719.300823,118.8594301,0.0
6203.261915328339,1737.540277,117.3090765,0.0
6203.76181975965,1755.550863,115.7781766,0.0
6204.261724190961,1773.339689,114.2661264,0.0
6204.761628622273,1790.913491,112.7723533,0.0
6205.261533053584,1808.278662,111.2963138,0.0
6205.761437484895,1818.596192,110.4193237,0.0
6206.261341916207,1827.142676,109.6928726,100.0
6206.761246347518,1844.089185,108.2524193,100.0
6207.26115077883,1860.844949,106.8281793,100.0
6207.7610552101405,1877.415186,105.4197092,100.0
6208.260959641452,1893.80487,104.0265861,100.0
6208.760864072764,1910.018754,102.6484059,100.0
6209.260768504075,1926.061379,101.2847828,100.0
6209.7606729353865,1941.937088,99.93534753,100.0
6210.260577366697,1957.650038,98.59974681,100.0
6210.760481798009,1973.204211,97.27764209,100.0
6211.260386229321,1988.603425,95.96870886,100.0
6211.760290660632,2003.851344,94.87945294,100.0
6212.260195091943,2018.951482,94.4068186,100.0
6212.760099523254,2033.90722,93.93870402,100.0
6213.260003954566,2048.721803,93.47500757,100.0
6213.759908385878,2063.398356,93.01563147,100.0
6214.2598128171885,2077.939885,92.5604816,100.0
6214.7597172485,2065.887448,92.93772289,0.0
6215.259621679812,2062.769293,93.03532113,0.0
6215.759526111123,2060.643133,93.10186993,0.0
6216.2594305424345,2058.897381,93.15651198,0.0
6216.759334973745,2057.416584,93.20286093,0.0
6217.259239405057,2056.138451,93.24286649,0.0
6217.759143836369,2055.022835,93.27778526,0.0
6218.25904826768,2054.041365,93.30850526,0.0
6218.758952698991,2053.172815,93.33569089,0.0
6219.258857130302,2052.400672,93.35985896,0.0
6219.758761561614,2051.711726,93.38142298,0.0
6220.258665992926,2051.095177,93.40072095,0.0
6220.7585704242365,2050.542052,93.41803376,0.0
6221.258474855548,2050.044793,93.43359797,0.0
6221.758379286859,2049.596966,93.44761496,0.0
6222.258283718171,2049.193044,93.46025773,0.0
6222.7581881494825,2048.828243,93.471676,0.0
6223.258092580793,2048.498398,93.48200014,0.0
6223.757997012105,2048.199861,93.49134435,0.0
6224.257901443416,2047.929423,93.49980907,0.0
6224.757805874728,2062.613314,93.04020328,0.0
6225.257710306039,2077.162023,92.58482869,0.0
6225.75761473735,2091.578451,92.13359449,0.0
6226.257519168662,2105.865395,91.68641315,0.0
6226.757423599974,2120.025549,91.2432003,0.0
6227.2573280312845,2134.061516,90.80387454,0.0
6227.757232462596,2147.975805,90.3683573,0.0
6228.257136893907,2161.77084,89.93657271,0.0
6228.757041325219,2175.448963,89.50844746,0.0
6229.2569457565305,2189.012438,89.08391069,0.0
6229.756850187841,2202.463455,88.66289387,0.0
6230.256754619153,2215.804131,88.24533069,0.0
6230.756659050464,2229.036519,87.83115697,0.0
6231.256563481776,2242.162602,87.42031055,0.0
6231.756467913087,2255.184306,87.01273122,0.0
6232.256372344398,2268.103495,86.6083606,0.0
6232.75627677571,2280.921977,86.20714211,0.0
6233.256181207021,2293.641506,85.80902085,0.0
6233.7560856383325,2306.263784,85.41394355,0.0
6234.255990069644,2318.790463,85.02185852,0.0
6234.755894500955,2326.687939,84.77466752,0.0
6235.255798932267,2329.954008,84.67243954,0.0
6235.755703363578,2333.124322,84.57320873,0.0
6236.255607794889,2336.200608,84.47692096,0.0
6236.755512226201,2339.184599,84.38352204,0.0
6237.255416657512,2342.078027,84.29295775,0.0
6237.755321088824,2344.882626,84.2051738,0.0
6238.255225520135,2347.600131,84.12011589,0.0
6238.755129951446,2350.232278,84.0377297,0.0
6239.255034382758,2352.780801,83.95796093,0.0
6239.754938814069,2355.247435,83.88075528,0.0
6240.2548432453805,2357.633914,83.8060585,0.0
6240.754747676692,2359.941967,83.73381642,0.0
6241.254652108003,2362.173325,83.66397493,0.0
6241.754556539315,2364.329711,83.59648006,0.0
6242.254460970626,2366.412845,83.53127795,0.0
6242.754365401937,2368.424443,83.46831492,0.0
6243.254269833249,2370.366214,83.4075375,0.0
6243.75417426456,2372.239859,83.34889242,0.0
6244.254078695872,2374.047071,83.29232667,0.0
6244.753983127182,2375.789535,83.23778756,0.0
6245.253887558494,2377.468923,83.1852227,0.0
6245.753791989806,2379.0869,83.13458004,0.0
6246.253696421117,2380.645114,83.08580795,0.0
6246.7536008524285,2382.145201,83.03885521,0.0
6247.253505283739,2383.588783,82.99367108,0.0
6247.753409715051,2384.977467,82.95020528,0.0
6248.253314146363,2386.31284,82.9084081,0.0
6248.753218577674,2387.596474,82.86823037,0.0
6249.253123008985,2388.829919,82.82962352,0.0
6249.753027440297,2395.398115,82.62403899,0.0
6250.252931871608,2407.274239,82.25231633,0.0
6250.75283630292,2419.066776,81.88320993,0.0
6251.25274073423,2430.777001,81.51667987,0.0
6251.752645165542,2442.406156,81.15268731,0.0
6252.252549596854,2453.955451,80.79119439,0.0
6252.752454028165,2465.426063,80.43216422,0.0
6253.252358459476,2476.819143,80.07556082,0.0
6253.752262890787,2488.135811,79.72134913,0.0
6254.252167322099,2499.377159,79.36949493,0.0
6254.752071753411,2510.544254,79.01996485,0.0
6255.251976184722,2521.638136,78.67272633,0.0
6255.751880616033,2532.659822,78.32774757,0.0
6256.251785047344,2543.610302,77.98499754,0.0
6256.751689478656,2543.966242,77.97385661,100.0
6257.251593909968,2510.202447,79.03066341,100.0
6257.751498341278,2476.049386,80.09965422,100.0
6258.25140277259,2456.898189,80.69908668,0.0
6258.751307203902,2454.051393,80.78819139,0.0
6259.251211635213,2451.639109,80.8636959,0.0
6259.751116066524,2449.512477,80.93025946,0.0
6260.251020497835,2447.604097,80.98999176,0.0
6260.750924929147,2445.873139,81.04417075,0.0
6261.250829360459,2444.291558,81.09367424,0.0
6261.75073379177,2442.838638,81.13915062,0.0
6262.250638223081,2441.498331,81.18110224,0.0
6262.750542654392,2440.257772,81.21993172,0.0
6263.250447085704,2439.10639,81.25596998,0.0
6263.750351517016,2438.035322,81.28949441,0.0
6264.250255948326,2437.037024,81.32074115,0.0
6264.750160379638,2436.104989,81.34991385,0.0
6265.250064810949,2435.233548,81.37718993,0.0
6265.749969242261,2434.417719,81.40272541,0.0
6266.249873673572,2433.653085,81.42665845,0.0
6266.749778104883,2432.93571,81.44911228,0.0
6267.249682536195,2432.262065,81.47019736,0.0
6267.749586967506,2431.62897,81.49001325,0.0
6268.249491398818,2431.033544,81.50865006,0.0
6268.749395830129,2430.473174,81.52618964,0.0
6269.24930026144,2429.945474,81.54270665,0.0
6269.749204692752,2429.448264,81.55826934,0.0
6270.249109124064,2428.979542,81.57294033,0.0
6270.749013555374,2428.53747,81.58677718,0.0
6271.248917986686,2428.120353,81.59983294,0.0
6271.748822417997,2427.726626,81.6121566,0.0
6272.248726849309,2427.35484,81.6237935,0.0
6272.74863128062,2439.007619,81.25906153,0.0
6273.248535711931,2450.580186,80.89684018,0.0
6273.748440143243,2462.073729,80.53709229,0.0
6274.248344574554,2473.489405,80.17978162,0.0
6274.748249005866,2484.828344,79.82487283,0.0
6275.248153437177,2496.091646,79.47233148,0.0
6275.748057868488,2507.280385,79.12212394,0.0
6276.2479622998,2518.39561,78.77421742,0.0
6276.747866731111,2529.438342,78.42857989,0.0
6277.247771162422,2540.409581,78.0851801,0.0
6277.747675593734,2551.310302,77.74398754,0.0
6278.247580025045,2562.141458,77.40497237,0.0
6278.747484456357,2572.903978,77.06810549,0.0
6279.2473888876675,2583.598772,76.73335842,0.0
6279.747293318979,2594.22673,76.40070335,0.0
6280.247197750291,2604.788719,76.07011308,0.0
6280.747102181602,2615.285591,75.74156101,0.0
6281.2470066129135,2625.718174,75.41502114,0.0
6281.746911044225,2636.087284,75.09046802,0.0
6282.246815475536,2646.393714,74.76787674,0.0
6282.746719906848,2633.749598,75.16363758,100.0
6283.246624338159,2615.429765,75.73704834,0.0
6283.74652876947,2612.413243,75.8314655,0.0
6284.246433200782,2609.809728,75.91295552,0.0
6284.746337632093,2607.480884,75.98584833,0.0
6285.246242063405,2605.364009,76.05210653,0.0
6285.7461464947155,2603.42104,76.11292144,0.0
6286.246050926027,2601.625771,76.16911338,0.0
6286.745955357339,2599.958787,76.22128996,0.0
6287.24585978865,2598.405006,76.2699233,0.0
6287.7457642199615,2596.952301,76.31539298,0.0
6288.245668651272,2595.590671,76.35801201,0.0
6288.745573082584,2594.311704,76.39804367,0.0
6289.245477513896,2593.108214,76.43571292,0.0
6289.745381945207,2591.97398,76.47121443,0.0
6290.245286376518,2590.903561,76.50471853,0.0
6290.745190807829,2589.892156,76.53637553,0.0
6291.245095239141,2588.935491,76.56631913,0.0
6291.744999670453,2588.029742,76.59466906,0.0
6292.2449041017635,2587.171465,76.62153314,0.0
6292.744808533075,2586.357541,76.64700896,0.0
6293.244712964387,2585.585136,76.67118525,0.0
6293.744617395698,2584.851661,76.69414301,0.0
6294.2445218270095,2584.154746,76.71595646,0.0
6294.74442625832,2583.492211,76.7366938,0.0
6295.244330689632,2582.862048,76.75641788,0.0
6295.744235120944,2582.262402,76.77518682,0.0
6296.244139552255,2592.898686,76.44227113,0.0
6296.744043983566,2603.468894,76.11142361,0.0
6297.243948414877,2613.973879,75.78261759,0.0
6297.743852846189,2624.414473,75.455827,0.0
6298.243757277501,2634.791492,75.13102631,0.0
6298.7436617088115,2645.105733,74.80819056,0.0
6299.243566140123,2655.357977,74.48729532,0.0
6299.743470571434,2665.548988,74.16831668,0.0
6300.243375002746,2675.679514,73.85123122,0.0
6300.7432794340575,2685.750287,73.53601602,0.0
6301.243183865368,2695.762025,73.22264862,0.0
6301.74308829668,2705.71543,72.91110704,0.0
6302.242992727991,2715.611191,72.60136972,0.0
6302.742897159303,2725.449982,72.29341556,0.0
6303.242801590614,2735.232465,71.98722385,0.0
6303.742706021925,2744.959287,71.68277432,0.0
6304.242610453237,2754.631084,71.38004707,0.0
6304.742514884549,2764.248479,71.07902261,0.0
6305.2424193158595,2773.812083,70.7796818,0.0
6305.742323747171,2783.322496,70.48200589,0.0
6306.242228178482,2792.780304,70.18597647,0.0
6306.742132609794,2802.186087,69.89157549,0.0
6307.2420370411055,2811.540408,69.59878522,0.0
6307.741941472416,2820.843825,69.30758827,0.0
6308.241845903728,2825.684707,69.15606866,0.0
6308.741750335039,2830.469246,69.00631261,0.0
6309.241654766351,2835.197917,68.85830518,0.0
6309.741559197662,2839.871197,68.71203154,0.0
6310.241463628973,2844.489554,68.56747696,0.0
6310.741368060285,2849.053457,68.42462681,0.0
6311.241272491596,2853.563369,68.28346656,0.0
6311.7411769229075,2858.019751,68.14398179,0.0
6312.241081354219,2862.423062,68.00615816,0.0
6312.74098578553,2866.773756,67.86998145,0.0
6313.240890216842,2871.072285,67.73543749,0.0
6313.740794648153,2875.319098,67.60251223,0.0
6314.240699079464,2879.514642,67.47119171,0.0
6314.740603510776,2883.65936,67.34146203,0.0
6315.240507942087,2887.753694,67.21330939,0.0
6315.740412373399,2891.798081,67.08672007,0.0
6316.24031680471,2895.792958,66.96168042,0.0
6316.740221236021,2899.738757,66.83817689,0.0
6317.240125667333,2903.635911,66.71619599,0.0
6317.740030098644,2909.975235,66.51777514,0.0
6318.2399345299555,2918.758898,66.24284649,0.0
6318.739838961267,2927.497538,65.96932706,0.0
6319.239743392578,2936.191598,65.69720299,0.0
6319.73964782389,2944.841512,65.42646068,0.0
6320.239552255201,2953.447709,65.15708672,0.0
6320.739456686512,2962.010609,64.88906793,0.0
6321.239361117824,2970.530628,64.62239135,0.0
6321.739265549135,2979.008171,64.35704424,0.0
6322.239169980447,2987.443641,64.09301403,0.0
6322.739074411757,2995.837431,63.8302884,0.0
6323.238978843069,3004.189931,63.63296111,0.0
6323.738883274381,3012.501521,63.49997567,0.0
6324.238787705692,3020.772578,63.36763875,0.0
6324.738692137003,3029.003472,63.23594444,0.0
6325.238596568314,3037.194569,63.1048869,0.0
6325.738500999626,3045.346226,62.97446038,0.0
6326.238405430938,3053.458798,62.84465923,0.0
6326.738309862249,3061.532632,62.71547788,0.0
6327.23821429356,3069.568072,62.58691084,0.0
6327.738118724872,3077.565456,62.45895271,0.0
6328.238023156183,3085.525115,62.33159816,0.0
6328.737927587495,3093.447379,62.20484194,0.0
6329.237832018805,3101.332569,62.07867889,0.0
6329.737736450117,3109.181006,61.95310391,0.0
6330.237640881429,3116.993002,61.82811197,0.0
6330.73754531274,3124.768866,61.70369814,0.0
6331.237449744051,3132.508904,61.57985753,0.0
6331.737354175362,3140.213417,61.45658534,0.0
6332.237258606674,3147.882699,61.33387681,0.0
6332.737163037986,3155.517045,61.21172729,0.0
6333.237067469297,3163.116741,61.09013215,0.0
6333.736971900608,3170.682072,60.96908685,0.0
6334.236876331919,3178.213318,60.84858692,0.0
6334.736780763231,3185.710755,60.72862792,0.0
6335.236685194543,3193.174656,60.6092055,0.0
6335.736589625853,3200.605291,60.49031535,0.0
6336.236494057165,3208.002923,60.37195323,0.0
6336.736398488476,3215.367816,60.25411495,0.0
6337.236302919788,3222.700226,60.13679638,0.0
6337.736207351099,3230.00041,60.01999343,0.0
6338.23611178241,3237.268619,59.90370209,0.0
6338.736016213722,3244.505101,59.78791839,0.0
6339.235920645034,3251.7101,59.67263839,0.0
6339.735825076345,3258.88386,59.55785824,0.0
6340.235729507656,3266.026618,59.44357411,0.0
6340.735633938967,3273.13861,59.32978223,0.0
6341.235538370279,3280.22007,59.21647888,0.0
6341.735442801591,3287.271226,59.10366038,0.0
6342.235347232901,3294.292306,58.9913231,0.0
6342.735251664213,3301.283534,58.87946345,0.0
6343.235156095524,3308.245131,58.7680779,0.0
6343.735060526836,3315.177316,58.65716294,0.0
6344.234964958147,3322.080305,58.54671513,0.0
6344.734869389458,3328.95431,58.43673104,0.0
6345.23477382077,3335.799542,58.32720732,0.0
6345.734678252081,3342.616211,58.21814063,0.0
6346.234582683393,3349.40452,58.10952767,0.0
6346.734487114704,3356.164674,58.00136521,0.0
6347.234391546015,3362.896873,57.89365003,0.0
6347.734295977327,3369.601316,57.78637895,0.0
6348.234200408639,3376.278198,57.67954883,0.0
6348.734104839949,3382.927713,57.57315659,0.0
6349.234009271261,3389.550053,57.46719915,0.0
6349.733913702572,3396.145407,57.36167348,0.0
6350.233818133884,3402.713963,57.2565766,0.0
6350.733722565195,3409.255904,57.15190554,0.0
6351.233626996506,3415.771414,57.04765738,0.0
6351.733531427818,3422.260674,56.94382922,0.0
6352.233435859129,3428.723862,56.84041822,0.0
6352.7333402904405,3435.161155,56.73742153,0.0
6353.233244721752,3441.572727,56.63483636,0.0
6353.733149153063,3447.958753,56.53265996,0.0
6354.233053584375,3454.319402,56.43088958,0.0
6354.732958015686,3460.654843,56.32952252,0.0
6355.232862446997,3466.965243,56.2285561,0.0
6355.732766878309,3473.250769,56.1279877,0.0
6356.23267130962,3479.511583,56.02781467,0.0
6356.732575740932,3485.747847,55.92803445,0.0
6357.2324801722425,3491.959721,55.82864446,0.0
6357.732384603554,3498.147364,55.72964217,0.0
6358.232289034866,3504.310932,55.63102509,0.0
6358.732193466177,3510.45058,55.53279073,0.0
6359.2320978974885,3516.566461,55.43493663,0.0
6359.7320023288,3522.658727,55.33746037,0.0
6360.231906760111,3528.727528,55.24035955,0.0
6360.731811191423,3534.773013,55.14363179,0.0
6361.231715622734,3540.795329,55.04727474,0.0
6361.731620054045,3546.794621,54.95128607,0.0
6362.231524485357,3552.771033,54.85566347,0.0
6362.731428916668,3558.724708,54.76040468,0.0
6363.23133334798,3564.655787,54.66550741,0.0
6363.7312377792905,3570.564409,54.57096946,0.0
6364.231142210602,3576.450713,54.47678859,0.0
6364.731046641914,3582.314836,54.38296262,0.0
6365.230951073225,3588.156913,54.28948939,0.0
6365.7308555045365,3593.977078,54.19636675,0.0
6366.230759935847,3599.775465,54.10359257,0.0
6366.730664367159,3605.552204,54.01116474,0.0
6367.230568798471,3611.307426,53.91908119,0.0
6367.730473229782,3617.041259,53.82733985,0.0
6368.230377661093,3622.753833,53.73593868,0.0
6368.730282092404,3628.445272,53.64487565,0.0
6369.230186523716,3634.115702,53.55414876,0.0
6369.730090955028,3639.765248,53.46375603,0.0
6370.2299953863385,3645.394032,53.37369549,0.0
6370.72989981765,3651.002175,53.2839652,0.0
