Elapsed time,C-rate,Voltage,Change in Ahr,SoC,Offset SoC
1.079,0.0013,3.30583,7.431176,-2.250359,-1.560789
2.179,0.0013,3.30583,7.431176,-2.250359,-1.560789
3.279,0.0011,3.30583,7.431176,-2.250359,-1.560789
4.379,0.001234,3.30583,7.431176,-2.250359,-1.560789
5.479,0.000966,3.30583,7.431176,-2.250359,-1.560789
6.579,0.001568,3.30551,7.431176,-2.250359,-1.560789
7.679,0.0007,3.30583,7.431176,-2.250359,-1.560789
8.779,0.001632,3.30583,7.431176,-2.250359,-1.560789
9.879,0.000968,3.30583,7.431176,-2.250359,-1.560789
10.979,0.0009,3.30583,7.431176,-2.250359,-1.560789
12.079,0.001168,3.30583,7.431176,-2.250359,-1.560789
13.179,0.000636,3.30583,7.431176,-2.250359,-1.560789
14.279,0.0013,3.30551,7.431176,-2.250359,-1.560789
15.379,0.001366,3.30583,7.431176,-2.250359,-1.560789
16.479,0.000373,3.30583,7.431176,-2.250356,-1.560786
17.579,0.501439,3.33817,7.43167,-2.241982,-1.552412
18.679,0.499576,3.344,7.432572,-2.226694,-1.537124
19.779,0.500242,3.34885,7.433474,-2.211414,-1.521844
20.879,0.500508,3.35338,7.434375,-2.19614,-1.50657
21.979,0.499247,3.35758,7.435276,-2.180857,-1.491287
23.079,0.499644,3.36114,7.436177,-2.165587,-1.476017
24.179,0.500241,3.36502,7.437079,-2.15031,-1.46074
25.279,0.49958,3.36858,7.43798,-2.135035,-1.445465
26.379,0.499775,3.37181,7.438882,-2.119751,-1.430181
27.479,0.501641,3.37505,7.439784,-2.104461,-1.414891
28.579,0.49991,3.37828,7.440686,-2.089178,-1.399608
29.679,0.499044,3.38119,7.441587,-2.073904,-1.384334
30.779,0.498978,3.38443,7.442487,-2.05864,-1.36907
31.879,0.500578,3.38701,7.443388,-2.043366,-1.353796
32.979,0.501375,3.38992,7.444291,-2.028071,-1.338501
34.079,0.49958,3.39283,7.445192,-2.012804,-1.323234
35.179,0.500042,3.39575,7.446093,-1.997527,-1.307957
36.279,0.499778,3.39833,7.446994,-1.98225,-1.29268
37.379,0.499908,3.40092,7.447896,-1.966975,-1.277405
38.479,0.500176,3.40351,7.448797,-1.95169,-1.26212
39.579,0.500512,3.40577,7.449699,-1.936411,-1.246841
40.679,0.500646,3.40836,7.4506,-1.921131,-1.231561
41.779,0.500308,3.41062,7.451501,-1.905857,-1.216287
42.879,0.499246,3.41321,7.452403,-1.89058,-1.20101
43.979,0.499446,3.4158,7.453304,-1.875314,-1.185744
45.079,0.50031,3.41774,7.454205,-1.860034,-1.170464
46.179,0.499976,3.42033,7.455106,-1.844765,-1.155195
47.279,0.500042,3.42259,7.456007,-1.829493,-1.139923
48.379,0.501507,3.42485,7.456908,-1.814227,-1.124657
49.479,0.500307,3.42712,7.457809,-1.798946,-1.109376
50.579,0.501241,3.42906,7.458711,-1.783662,-1.094092
51.679,0.499046,3.43132,7.459613,-1.768381,-1.078811
52.779,0.499775,3.43326,7.460514,-1.753107,-1.063537
53.879,0.500442,3.43553,7.461415,-1.737827,-1.048257
54.979,0.499976,3.43779,7.462316,-1.722557,-1.032987
56.079,0.500442,3.43941,7.463217,-1.707283,-1.017713
57.179,0.500775,3.44167,7.464119,-1.691999,-1.002429
58.279,0.500376,3.44361,7.465021,-1.676715,-0.987145
59.379,0.501303,3.44555,7.465922,-1.661445,-0.971875
60.479,0.500241,3.4475,7.466823,-1.646164,-0.956594
61.579,0.499907,3.44944,7.467725,-1.63089,-0.94132
62.679,0.501171,3.45138,7.468626,-1.615611,-0.926041
63.779,0.500578,3.45332,7.469527,-1.600336,-0.910766
64.879,0.500641,3.45526,7.470429,-1.58506,-0.89549
65.979,0.501173,3.4572,7.47133,-1.569774,-0.880204
67.079,0.500244,3.45914,7.472232,-1.554492,-0.864922
68.179,0.498708,3.46076,7.473133,-1.539215,-0.849645
69.279,0.498644,3.46237,7.474035,-1.52394,-0.83437
70.379,0.499375,3.46399,7.474936,-1.508665,-0.819095
71.479,0.499373,3.46593,7.475837,-1.493388,-0.803818
72.579,0.50011,3.46755,7.476739,-1.478109,-0.788539
73.679,0.499575,3.46981,7.47764,-1.462826,-0.773256
74.779,0.500242,3.47143,7.478542,-1.44755,-0.75798
75.879,0.499644,3.47305,7.479443,-1.432264,-0.742694
76.979,0.499907,3.47466,7.480345,-1.416982,-0.727412
78.079,0.499776,3.47628,7.481247,-1.401696,-0.712126
79.179,0.500241,3.47757,7.482148,-1.386421,-0.696851
80.279,0.500175,3.47952,7.48305,-1.371137,-0.681567
81.379,0.499839,3.48113,7.483951,-1.355858,-0.666288
82.479,0.500373,3.48275,7.484853,-1.340578,-0.651008
83.579,0.499439,3.48437,7.485754,-1.325307,-0.635737
84.679,0.498975,3.48631,7.486655,-1.310037,-0.620467
85.779,0.499376,3.4876,7.487556,-1.294768,-0.605198
86.879,0.500042,3.48922,7.488457,-1.279488,-0.589918
87.979,0.500105,3.49084,7.489359,-1.264198,-0.574628
89.079,0.499908,3.49245,7.490261,-1.248919,-0.559349
90.179,0.499442,3.49375,7.491162,-1.233642,-0.544072
91.279,0.500776,3.49536,7.492064,-1.218355,-0.528785
92.379,0.499707,3.49666,7.492965,-1.203078,-0.513508
93.479,0.500373,3.49827,7.493866,-1.187808,-0.498238
94.579,0.499975,3.49989,7.494767,-1.172535,-0.482965
95.679,0.499576,3.50151,7.495669,-1.157256,-0.467686
96.779,0.500373,3.5028,7.496571,-1.141971,-0.452401
97.879,0.500105,3.5041,7.497472,-1.126693,-0.437123
98.979,0.499775,3.50571,7.498374,-1.111415,-0.421845
100.079,0.499908,3.50701,7.499275,-1.096139,-0.406569
101.179,0.498707,3.5083,7.500175,-1.080878,-0.391308
102.279,0.499773,3.50992,7.501076,-1.065603,-0.376033
103.379,0.500039,3.51154,7.501978,-1.050315,-0.360745
104.479,0.500439,3.51251,7.50288,-1.035034,-0.345464
105.579,0.499705,3.51412,7.503781,-1.019767,-0.330197
106.679,0.500107,3.51542,7.504682,-1.004492,-0.314922
107.779,0.499641,3.51671,7.505583,-0.989213,-0.299643
108.879,0.499908,3.518,7.506484,-0.973941,-0.284371
109.979,0.50011,3.5193,7.507386,-0.958656,-0.269086
111.079,0.499308,3.52059,7.508288,-0.943373,-0.253803
112.179,0.499576,3.52221,7.50919,-0.928092,-0.238522
113.279,0.499773,3.5235,7.510091,-0.912815,-0.223245
114.379,0.499507,3.5248,7.510992,-0.897541,-0.207971
115.479,0.499705,3.52609,7.511894,-0.882261,-0.192691
116.579,0.500441,3.52738,7.512795,-0.866979,-0.177409
117.679,0.499173,3.52868,7.513697,-0.8517,-0.16213
118.779,0.500241,3.52997,7.514597,-0.836434,-0.146864
119.879,0.499178,3.53127,7.515499,-0.821147,-0.131577
120.979,0.499841,3.53256,7.516401,-0.805872,-0.116302
122.079,0.498978,3.53385,7.517302,-0.790586,-0.101016
123.179,0.499242,3.53515,7.518204,-0.775308,-0.085738
124.279,0.499771,3.53644,7.519105,-0.760028,-0.070458
125.379,0.498907,3.53741,7.520007,-0.744753,-0.055183
126.479,0.499707,3.5387,7.520908,-0.729479,-0.039909
127.579,0.499573,3.54,7.521809,-0.714209,-0.024639
128.679,0.499841,3.54129,7.52271,-0.698927,-0.009357
129.779,0.500371,3.54259,7.523612,-0.683643,0.005927
130.879,0.500505,3.54356,7.524513,-0.668369,0.021201
131.979,0.499108,3.54485,7.525415,-0.653091,0.036479
133.079,0.499375,3.54614,7.526316,-0.637814,0.051756
134.179,0.500441,3.54744,7.527217,-0.622543,0.067027
135.279,0.500905,3.54873,7.528119,-0.607259,0.082311
136.379,0.500773,3.5497,7.52902,-0.591992,0.097578
137.479,0.499439,3.55067,7.529922,-0.576704,0.112866
138.579,0.500507,3.55164,7.530823,-0.561416,0.128154
139.679,0.500173,3.55294,7.531725,-0.546134,0.143436
140.779,0.500307,3.55423,7.532627,-0.530854,0.158716
141.879,0.499508,3.55552,7.533528,-0.515575,0.173995
142.979,0.499907,3.55682,7.53443,-0.500291,0.189279
144.079,0.499975,3.55779,7.535331,-0.485011,0.204559
145.179,0.499839,3.55876,7.536233,-0.469738,0.219832
146.279,0.499907,3.56005,7.537134,-0.454459,0.235111
147.379,0.499907,3.56102,7.538035,-0.439186,0.250384
148.479,0.499705,3.56231,7.538936,-0.423909,0.265661
149.579,0.499175,3.56329,7.539838,-0.408634,0.280936
150.679,0.500769,3.56426,7.540739,-0.39336,0.29621
151.779,0.500171,3.56555,7.541641,-0.378076,0.311494
152.879,0.499973,3.56652,7.542542,-0.362795,0.326775
153.979,0.499975,3.56749,7.543443,-0.347525,0.342045
155.079,0.500375,3.56878,7.544345,-0.332245,0.357325
156.179,0.499841,3.56975,7.545246,-0.316966,0.372604
157.279,0.500573,3.57072,7.546147,-0.301694,0.387876
158.379,0.500841,3.57169,7.547048,-0.286421,0.403149
159.479,0.500775,3.57266,7.54795,-0.27113,0.41844
160.579,0.499837,3.57396,7.548852,-0.25585,0.43372
161.679,0.499573,3.57525,7.549753,-0.240576,0.448994
162.779,0.501107,3.5759,7.550655,-0.225294,0.464276
163.879,0.500041,3.57687,7.551556,-0.210015,0.479555
164.979,0.499442,3.57784,7.552457,-0.19474,0.49483
166.079,0.500173,3.57913,7.553359,-0.179462,0.510108
167.179,0.499903,3.5801,7.55426,-0.16418,0.52539
168.279,0.500373,3.5814,7.555162,-0.1489,0.54067
169.379,0.499171,3.58204,7.556064,-0.133616,0.555954
170.479,0.500371,3.58301,7.556965,-0.118333,0.571237
171.579,0.499705,3.58431,7.557867,-0.103049,0.586521
172.679,0.499907,3.58528,7.558768,-0.087773,0.601797
173.779,0.500307,3.58625,7.55967,-0.072488,0.617082
174.879,0.500107,3.58722,7.560572,-0.057211,0.632359
175.979,0.499639,3.58819,7.561473,-0.041931,0.647639
177.079,0.499842,3.58916,7.562375,-0.026645,0.662925
178.179,0.500175,3.59013,7.563276,-0.011368,0.678202
179.279,0.499973,3.5911,7.564178,0.003909,0.693479
180.379,0.500108,3.59207,7.565079,0.019191,0.708761
181.479,0.499773,3.59304,7.565981,0.034473,0.724043
182.579,0.499439,3.59401,7.566882,0.049753,0.739323
183.679,0.499242,3.59498,7.567784,0.065031,0.754601
184.779,0.500239,3.59595,7.568685,0.080309,0.769879
185.879,0.500641,3.59692,7.569586,0.09558,0.78515
186.979,0.500441,3.59789,7.570487,0.110854,0.800424
188.079,0.500637,3.59886,7.571388,0.126119,0.815689
189.179,0.500103,3.59983,7.57229,0.141408,0.830978
190.279,0.499439,3.60048,7.573191,0.156683,0.846253
191.379,0.500503,3.60177,7.574093,0.171969,0.861539
192.479,0.499039,3.60242,7.574994,0.187239,0.876809
193.579,0.498373,3.60339,7.575896,0.20252,0.89209
194.679,0.499771,3.60436,7.576797,0.217796,0.907366
195.779,0.500705,3.60501,7.5777,0.233093,0.922663
196.879,0.500773,3.6063,7.578601,0.248374,0.937944
197.979,0.499641,3.60695,7.579502,0.26365,0.95322
199.079,0.500039,3.60792,7.580404,0.278938,0.968508
200.179,0.500639,3.60889,7.581306,0.294222,0.983792
201.279,0.500239,3.60986,7.582207,0.309494,0.999064
202.379,0.499771,3.61083,7.583108,0.324768,1.014338
203.479,0.501237,3.61148,7.58401,0.340052,1.029622
204.579,0.500102,3.61245,7.584912,0.355344,1.044914
205.679,0.499505,3.61342,7.585813,0.370612,1.060182
206.779,0.499905,3.61439,7.586715,0.385893,1.075463
207.879,0.499773,3.61503,7.587617,0.401178,1.090748
208.979,0.499442,3.616,7.588518,0.416454,1.106024
210.079,0.500175,3.61665,7.58942,0.431737,1.121307
211.179,0.500368,3.61762,7.59032,0.447006,1.136576
212.279,0.499973,3.61859,7.591222,0.462283,1.151853
213.379,0.500037,3.61924,7.592123,0.477566,1.167136
214.479,0.499903,3.62021,7.593024,0.492834,1.182404
215.579,0.500771,3.62086,7.593926,0.508121,1.197691
216.679,0.500703,3.62183,7.594828,0.523407,1.212977
217.779,0.499373,3.6228,7.59573,0.538686,1.228256
218.879,0.499505,3.62344,7.596631,0.553964,1.243534
219.979,0.499841,3.62441,7.597532,0.56924,1.25881
221.079,0.500171,3.62506,7.598434,0.58452,1.27409
222.179,0.501241,3.62571,7.599335,0.5998,1.28937
223.279,0.498642,3.62668,7.600236,0.61506,1.30463
224.379,0.499571,3.62765,7.601137,0.630336,1.319906
225.479,0.500369,3.62862,7.602038,0.645611,1.335181
226.579,0.500441,3.62927,7.602939,0.660888,1.350458
227.679,0.501236,3.63024,7.603841,0.676168,1.365738
228.779,0.500437,3.63088,7.604742,0.691438,1.381008
229.879,0.499908,3.63153,7.605643,0.706712,1.396282
230.979,0.500369,3.6325,7.606545,0.721995,1.411565
232.079,0.500441,3.63315,7.607446,0.737275,1.426845
233.179,0.500569,3.63379,7.608347,0.75255,1.44212
234.279,0.500702,3.63476,7.609249,0.767829,1.457399
235.379,0.499571,3.63541,7.61015,0.783108,1.472678
236.479,0.499971,3.63638,7.611052,0.798388,1.487958
237.579,0.499773,3.63735,7.611953,0.813665,1.503235
238.679,0.499971,3.638,7.612855,0.828943,1.518513
239.779,0.499837,3.63865,7.613756,0.844213,1.533783
240.879,0.499507,3.63962,7.614656,0.859471,1.549041
241.979,0.500442,3.64026,7.615558,0.874756,1.564326
243.079,0.499973,3.64091,7.616459,0.890032,1.579602
244.179,0.499905,3.64156,7.61736,0.905308,1.594878
245.279,0.499773,3.64285,7.618261,0.920579,1.610149
246.379,0.499969,3.64317,7.619163,0.935862,1.625432
247.479,0.499173,3.64382,7.620064,0.951133,1.640703
248.579,0.500237,3.64479,7.620966,0.966418,1.655988
249.679,0.500573,3.64544,7.621867,0.9817,1.67127
250.779,0.500171,3.64641,7.622768,0.996973,1.686543
251.879,0.500839,3.64705,7.62367,1.01226,1.70183
252.979,0.500771,3.6477,7.624572,1.027543,1.717113
254.079,0.500639,3.64835,7.625473,1.042818,1.732388
255.179,0.500636,3.649,7.626376,1.058112,1.747682
256.279,0.500237,3.64997,7.627277,1.073394,1.762964
257.379,0.499903,3.65094,7.628179,1.088673,1.778243
258.479,0.499637,3.65158,7.629079,1.103934,1.793504
259.579,0.499841,3.65223,7.629981,1.119215,1.808785
260.679,0.499973,3.6532,7.630883,1.134504,1.824074
261.779,0.499776,3.65385,7.631785,1.149794,1.839364
262.879,0.500573,3.65449,7.632686,1.165075,1.854645
263.979,0.499439,3.65514,7.633588,1.180347,1.869917
265.079,0.499569,3.65579,7.634489,1.195633,1.885203
266.179,0.499502,3.65643,7.635391,1.210916,1.900486
267.279,0.500771,3.65708,7.636292,1.226192,1.915762
268.379,0.499769,3.65773,7.637194,1.241479,1.931049
269.479,0.500507,3.6587,7.638096,1.256759,1.946329
270.579,0.500436,3.65935,7.638997,1.272035,1.961605
271.679,0.500973,3.65999,7.639899,1.287317,1.976887
272.779,0.499573,3.66064,7.6408,1.302595,1.992165
273.879,0.499973,3.66129,7.641702,1.317877,2.007447
274.979,0.500105,3.66226,7.642604,1.333163,2.022733
276.079,0.499503,3.6629,7.643505,1.348443,2.038013
277.179,0.501169,3.66355,7.644407,1.363726,2.053296
278.279,0.499439,3.6642,7.645308,1.379003,2.068573
279.379,0.500239,3.66484,7.64621,1.394287,2.083857
280.479,0.500036,3.66549,7.647111,1.409562,2.099132
281.579,0.499105,3.66614,7.648012,1.424835,2.114405
282.679,0.500437,3.66678,7.648914,1.440114,2.129684
283.779,0.500305,3.66775,7.649815,1.455396,2.144966
284.879,0.499839,3.66808,7.650717,1.470681,2.160251
285.979,0.499705,3.66905,7.651619,1.485965,2.175535
287.079,0.500571,3.6697,7.65252,1.501243,2.190813
288.179,0.500107,3.67034,7.653422,1.51653,2.2061
289.279,0.499171,3.67099,7.654323,1.5318,2.22137
290.379,0.499568,3.67164,7.655225,1.54708,2.23665
291.479,0.500241,3.67228,7.656126,1.562358,2.251928
292.579,0.498771,3.67293,7.657027,1.577634,2.267204
293.679,0.500837,3.6739,7.657928,1.592902,2.282472
294.779,0.500569,3.67422,7.658829,1.608175,2.297745
295.879,0.499173,3.67487,7.659731,1.623452,2.313022
296.979,0.499637,3.67552,7.660632,1.638728,2.328298
298.079,0.499303,3.67616,7.661533,1.654003,2.343573
299.179,0.501369,3.67681,7.662435,1.669284,2.358854
300.279,0.500169,3.67746,7.663336,1.68456,2.37413
301.379,0.5003,3.6781,7.664237,1.699832,2.389402
302.479,0.499439,3.67875,7.665139,1.71511,2.40468
303.579,0.500173,3.6794,7.66604,1.73039,2.41996
304.679,0.500439,3.68005,7.666942,1.745675,2.435245
305.779,0.499973,3.68069,7.667843,1.760947,2.450517
306.879,0.500103,3.68102,7.668744,1.776224,2.465794
307.979,0.499837,3.68166,7.669645,1.791497,2.481067
309.079,0.498969,3.68231,7.670547,1.806777,2.496347
310.179,0.499434,3.68328,7.671448,1.822051,2.511621
311.279,0.500836,3.68393,7.672348,1.837313,2.526883
312.379,0.499771,3.68425,7.67325,1.852594,2.542164
313.479,0.500236,3.6849,7.674152,1.867878,2.557448
314.579,0.499637,3.68554,7.675053,1.883157,2.572727
315.679,0.499969,3.68619,7.675955,1.898436,2.588006
316.779,0.500503,3.68651,7.676856,1.91372,2.60329
317.879,0.498907,3.68716,7.677758,1.928998,2.618568
318.979,0.501039,3.68781,7.678659,1.944278,2.633848
320.079,0.499303,3.68845,7.679561,1.959553,2.649123
321.179,0.500768,3.6891,7.680462,1.974836,2.664406
322.279,0.499437,3.68975,7.681364,1.990116,2.679686
323.379,0.499771,3.69039,7.682266,2.0054,2.69497
324.479,0.500036,3.69104,7.683168,2.02069,2.71026
325.579,0.500971,3.69169,7.684069,2.035974,2.725544
326.679,0.499037,3.69201,7.684971,2.051252,2.740822
327.779,0.499969,3.69298,7.685872,2.066531,2.756101
328.879,0.499571,3.69331,7.686773,2.081796,2.771366
329.979,0.498771,3.69395,7.687674,2.097073,2.786643
331.079,0.500302,3.6946,7.688576,2.112354,2.801924
332.179,0.500236,3.69525,7.689478,2.127636,2.817206
333.279,0.499968,3.69557,7.690379,2.142909,2.832479
334.379,0.499834,3.69622,7.69128,2.158185,2.847755
335.479,0.500303,3.69719,7.692181,2.173465,2.863035
336.579,0.499239,3.69751,7.693083,2.188745,2.878315
337.679,0.499173,3.69783,7.693984,2.204024,2.893594
338.779,0.500169,3.69848,7.694886,2.219301,2.908871
339.879,0.500771,3.69913,7.695787,2.234583,2.924153
340.979,0.499971,3.69945,7.696689,2.24986,2.93943
342.079,0.500566,3.70042,7.69759,2.26514,2.95471
343.179,0.500102,3.70075,7.698492,2.280417,2.969987
344.279,0.499637,3.70139,7.699393,2.295692,2.985262
345.379,0.500369,3.70204,7.700295,2.310983,3.000553
346.479,0.500107,3.70236,7.701196,2.326246,3.015816
347.579,0.498902,3.70301,7.702097,2.341517,3.031087
348.679,0.499839,3.70366,7.702998,2.356789,3.046359
349.779,0.499839,3.7043,7.703899,2.372065,3.061635
350.879,0.499173,3.70463,7.704801,2.387347,3.076917
351.979,0.500768,3.70527,7.705702,2.402629,3.092199
353.079,0.498568,3.7056,7.706603,2.417902,3.107472
354.179,0.499902,3.70624,7.707504,2.433177,3.122747
355.279,0.500768,3.70721,7.708406,2.448459,3.138029
356.379,0.499303,3.70754,7.709307,2.463734,3.153304
357.479,0.499171,3.70786,7.710209,2.479017,3.168587
358.579,0.501302,3.70851,7.71111,2.494287,3.183857
359.679,0.499436,3.70915,7.712011,2.509557,3.199127
360.779,0.499369,3.70948,7.712913,2.524839,3.214409
361.879,0.499834,3.7098,7.713814,2.540116,3.229686
362.979,0.499902,3.71045,7.714715,2.555384,3.244954
364.079,0.499968,3.71109,7.715616,2.570667,3.260237
365.179,0.500236,3.71174,7.716518,2.585948,3.275518
366.279,0.500368,3.71207,7.717419,2.601222,3.290792
367.379,0.500903,3.71271,7.718321,2.616515,3.306085
368.479,0.499768,3.71304,7.719223,2.631794,3.321364
369.579,0.499571,3.71368,7.720124,2.647068,3.336638
370.679,0.499771,3.71433,7.721026,2.662356,3.351926
371.779,0.500903,3.71465,7.721928,2.677639,3.367209
372.879,0.499971,3.71498,7.722829,2.692921,3.382491
373.979,0.5003,3.71562,7.723731,2.708202,3.397772
375.079,0.500171,3.71595,7.724632,2.723471,3.413041
376.179,0.499236,3.71659,7.725533,2.738751,3.428321
377.279,0.499836,3.71724,7.726435,2.754032,3.443602
378.379,0.499903,3.71756,7.727336,2.769309,3.458879
379.479,0.499503,3.71821,7.728238,2.784591,3.474161
380.579,0.500569,3.71853,7.729139,2.799861,3.489431
381.679,0.500036,3.71886,7.730041,2.815145,3.504715
382.779,0.500303,3.7195,7.730942,2.83043,3.52
383.879,0.499441,3.71983,7.731844,2.845714,3.535284
384.979,0.500171,3.72047,7.732745,2.860988,3.550558
386.079,0.499436,3.7208,7.733647,2.876263,3.565833
387.179,0.499966,3.72144,7.734548,2.89155,3.58112
388.279,0.499702,3.72177,7.73545,2.906825,3.596395
389.379,0.500105,3.72209,7.736351,2.922109,3.611679
390.479,0.499703,3.72274,7.737253,2.937389,3.626959
391.579,0.500769,3.72306,7.738155,2.952671,3.642241
392.679,0.500503,3.72371,7.739056,2.967956,3.657526
393.779,0.499573,3.72403,7.739957,2.983219,3.672789
394.879,0.500236,3.72436,7.740857,2.998479,3.688049
395.979,0.500036,3.725,7.741759,3.013765,3.703335
397.079,0.500834,3.72533,7.74266,3.029038,3.718608
398.179,0.500166,3.72565,7.74356,3.044295,3.733865
399.279,0.499503,3.72597,7.744462,3.059571,3.749141
400.379,0.500437,3.72662,7.745363,3.074845,3.764415
401.479,0.499903,3.72694,7.746264,3.090124,3.779694
402.579,0.500636,3.72727,7.747166,3.105406,3.794976
403.679,0.500171,3.72759,7.748068,3.120695,3.810265
404.779,0.500505,3.72824,7.74897,3.135976,3.825546
405.879,0.499037,3.72856,7.749871,3.151252,3.840822
406.979,0.500236,3.72888,7.750773,3.166538,3.856108
408.079,0.499502,3.72921,7.751674,3.181812,3.871382
409.179,0.499971,3.72953,7.752575,3.197088,3.886658
410.279,0.499769,3.72985,7.753476,3.212363,3.901933
411.379,0.499637,3.73018,7.754378,3.22764,3.91721
412.479,0.500105,3.7305,7.755279,3.242914,3.932484
413.579,0.500102,3.73082,7.75618,3.258191,3.947761
414.679,0.500036,3.73115,7.757081,3.273464,3.963034
415.779,0.500305,3.73147,7.757982,3.288724,3.978294
416.879,0.500369,3.73179,7.758883,3.304002,3.993572
417.979,0.500568,3.73212,7.759784,3.319276,4.008846
419.079,0.500436,3.73244,7.760686,3.334553,4.024123
420.179,0.499569,3.73277,7.761586,3.34982,4.03939
421.279,0.499241,3.73309,7.762488,3.365098,4.054668
422.379,0.500171,3.73341,7.763389,3.380367,4.069937
423.479,0.500036,3.73374,7.76429,3.395646,4.085216
424.579,0.500302,3.73374,7.765192,3.410933,4.100503
425.679,0.499705,3.73406,7.766094,3.42622,4.11579
426.779,0.499437,3.73438,7.766995,3.441496,4.131066
427.879,0.500703,3.73438,7.767897,3.456772,4.146342
428.979,0.500236,3.73471,7.768798,3.472051,4.161621
430.079,0.499368,3.73503,7.769699,3.487323,4.176893
431.179,0.499437,3.73535,7.7706,3.502598,4.192168
432.279,0.500103,3.73568,7.771502,3.517874,4.207444
433.379,0.500568,3.736,7.772402,3.533143,4.222713
434.479,0.500302,3.736,7.773304,3.548423,4.237993
435.579,0.500303,3.73632,7.774206,3.563706,4.253276
436.679,0.500039,3.73665,7.775108,3.578993,4.268563
437.779,0.500037,3.73665,7.776008,3.594261,4.283831
438.879,0.499903,3.73697,7.77691,3.609542,4.299112
439.979,0.499639,3.73729,7.777812,3.624823,4.314393
441.079,0.5005,3.73729,7.778713,3.640107,4.329677
442.179,0.499371,3.73729,7.779615,3.655386,4.344956
443.279,0.500169,3.73762,7.780516,3.670669,4.360239
444.379,0.500634,3.73794,7.781418,3.685955,4.375525
445.479,0.499436,3.73794,7.78232,3.701235,4.390805
446.579,0.500239,3.73794,7.783221,3.71651,4.40608
447.679,0.499302,3.73826,7.784122,3.731781,4.421351
448.779,0.499969,3.73859,7.785023,3.747052,4.436622
449.879,0.499371,3.73859,7.785925,3.762332,4.451902
450.979,0.499503,3.73859,7.786825,3.777598,4.467168
452.079,0.498703,3.73859,7.787727,3.792883,4.482453
453.179,0.499768,3.73923,7.788629,3.808163,4.497733
454.279,0.499834,3.73923,7.78953,3.823444,4.513014
455.379,0.499505,3.73956,7.790432,3.838724,4.528294
456.479,0.499836,3.73956,7.791333,3.853999,4.543569
457.579,0.499303,3.73956,7.792235,3.869288,4.558858
458.679,0.500103,3.73956,7.793136,3.884562,4.574132
459.779,0.499703,3.73988,7.794038,3.899843,4.589413
460.879,0.498971,3.7402,7.794939,3.915123,4.604693
461.979,0.5003,3.7402,7.795841,3.930401,4.619971
463.079,0.500368,3.7402,7.796742,3.945675,4.635245
464.179,0.500236,3.7402,7.797643,3.960948,4.650518
465.279,0.499703,3.74053,7.798544,3.976213,4.665783
466.379,0.499836,3.74053,7.799445,3.991492,4.681062
467.479,0.499502,3.74053,7.800347,4.006778,4.696348
468.579,0.500036,3.74085,7.801248,4.022047,4.711617
469.679,0.499702,3.74085,7.802149,4.037329,4.726899
470.779,0.499502,3.74085,7.803051,4.052605,4.742175
471.879,0.500236,3.74085,7.803952,4.067881,4.757451
472.979,0.500303,3.74117,7.804854,4.083168,4.772738
474.079,0.499834,3.74117,7.805756,4.098453,4.788023
475.179,0.498771,3.74117,7.806657,4.113724,4.803294
476.279,0.499307,3.7415,7.807558,4.129003,4.818573
477.379,0.499703,3.7415,7.808459,4.144278,4.833848
478.479,0.499636,3.7415,7.809361,4.159558,4.849128
479.579,0.500102,3.74182,7.810262,4.174837,4.864407
480.679,0.500305,3.74182,7.811164,4.190112,4.879682
481.779,0.499903,3.74182,7.812065,4.205392,4.894962
482.879,0.500036,3.74214,7.812967,4.220671,4.910241
483.979,0.500371,3.74214,7.813868,4.235953,4.925523
485.079,0.499837,3.74214,7.81477,4.251232,4.940802
486.179,0.500103,3.74214,7.815671,4.266512,4.956082
487.279,0.499173,3.74247,7.816573,4.281797,4.971367
488.379,0.499769,3.74247,7.817475,4.297076,4.986646
489.479,0.499971,3.74247,7.818376,4.312353,5.001923
490.579,0.500307,3.74247,7.819277,4.327633,5.017203
491.679,0.500103,3.74247,7.820179,4.342923,5.032493
492.779,0.499969,3.74279,7.821081,4.3582,5.04777
493.879,0.500037,3.74279,7.821982,4.373479,5.063049
494.979,0.4999,3.74279,7.822883,4.388754,5.078324
496.079,0.499771,3.74279,7.823785,4.40403,5.0936
497.179,0.500105,3.74279,7.824686,4.419306,5.108876
498.279,0.500168,3.74311,7.825588,4.434591,5.124161
499.379,0.499703,3.74311,7.82649,4.449874,5.139444
500.479,0.499571,3.74311,7.827391,4.465156,5.154726
501.579,0.501102,3.74311,7.828293,4.480448,5.170018
502.679,0.500702,3.74344,7.829195,4.495731,5.185301
503.779,0.499503,3.74344,7.830096,4.510997,5.200567
504.879,0.499903,3.74344,7.830998,4.526284,5.215854
505.979,0.500168,3.74344,7.831899,4.541562,5.231132
507.079,0.500234,3.74344,7.832801,4.556839,5.246409
508.179,0.4995,3.74376,7.833703,4.572128,5.261698
509.279,0.499037,3.74376,7.834604,4.587406,5.276976
510.379,0.499836,3.74376,7.835505,4.602682,5.292252
511.479,0.499241,3.74409,7.836406,4.617949,5.307519
512.579,0.499437,3.74409,7.837308,4.633235,5.322805
513.679,0.500236,3.74409,7.83821,4.648521,5.338091
514.779,0.500437,3.74441,7.839111,4.663799,5.353369
515.879,0.499434,3.74441,7.840012,4.679073,5.368643
516.979,0.499034,3.74409,7.840914,4.694348,5.383918
518.079,0.500168,3.74441,7.841815,4.709622,5.399192
519.179,0.499041,3.74441,7.842716,4.724901,5.414471
